column,method,mae_mean,mae_std,rmse_mean,rmse_std,mse_mean,mse_std,r2_mean,r2_std,mape_mean,mape_std,median_absolute_error_mean,median_absolute_error_std,bias_mean,bias_std,percentage_bias_mean,percentage_bias_std,variance_distortion_mean,variance_distortion_std,std_distortion_mean,std_distortion_std,ks_statistic_mean,ks_statistic_std,wasserstein_distance_mean,wasserstein_distance_std,correlation_preservation_mean,correlation_preservation_std,distribution_similarity_mean,distribution_similarity_std,runtime_seconds_mean,runtime_seconds_std,final_score,rank,recommended_method
ICU_occupied,backward_fill,1.576851851851852,0.032736425054932745,2.3434053429053394,0.015366555201150624,5.491666666666667,0.07202013512085191,0.6727381753130497,0.01019500136064177,29.634832975729946,1.339229243175494,1.0,0.0,-0.08981481481481482,0.043212081072511226,-1.5103366925601425,0.7339921041347256,0.05761725270258801,0.045538459862620485,0.029377725624103915,0.02345838385515,0.022222222222222254,0.00523782800878917,0.1712962962962964,0.04321208107251135,0.8321802642675367,0.008354468019307735,0.9777777777777777,0.00523782800878917,0.025343100001919083,0.0010745194662548573,63.577439866737386,7.0,No
ICU_occupied,department_mean,1.248258172396937,0.011366075668622088,1.8209864962593194,0.031476359957616086,3.316487200176883,0.1146360528684333,0.8024474269112959,0.003265343003144059,24.152498297401195,0.5412286380783573,0.9051874772479069,0.0021622486210291104,-0.06940060830508886,0.064312554843058,-1.1625386467583607,1.0736516832568113,0.23563959505361093,0.03250992863445212,0.12582179940323285,0.01859456605415209,0.2361111111111111,0.009166199015381194,1.0327314316465994,0.028576041771616434,0.8963806692536693,0.001095402993099012,0.7638888888888888,0.009166199015381125,0.02301775000159978,0.0002932371769882893,66.09720614965696,4.0,No
ICU_occupied,forward_fill,1.6111111111111112,0.020951312035156995,2.4064581577802513,0.13385914128574408,5.8,0.6442528450810768,0.6540584317634162,0.04462317651794777,30.51578979745044,1.3030624659524284,1.0,0.0,-0.046296296296296294,0.08118633413623323,-0.7737479693951729,1.3591615557314192,0.03481339213489565,0.014900303440964957,0.017575522653889827,0.007583434532677328,0.03518518518518521,0.010475656017578498,0.1759259259259259,0.039283710065919325,0.8243533204855076,0.021715564121605788,0.9648148148148148,0.010475656017578498,0.029967449998366646,0.003894107751247741,62.278932485197345,8.0,No
ICU_occupied,hospital_median,2.463888888888889,0.03535533905932725,4.34441038837252,0.04686955090307631,18.875,0.407241127683361,-0.12445538485140728,0.003974613524518954,33.70264383544827,1.1230298268597885,1.0,0.0,-1.5472222222222223,0.017022941028565077,-25.98312416991351,0.1430314828544751,0.9856234203432732,8.601801115989189e-05,0.8800978930484682,0.0003587009802463658,0.3175925925925926,0.017022941028564997,2.126851851851852,0.01440402702417057,0.13568443574178357,0.014170651674705164,0.6824074074074074,0.01702294102856504,0.022442350000346778,0.0011139053103223651,29.80553281197701,10.0,No
ICU_occupied,hybrid,2.463888888888889,0.03535533905932725,4.34441038837252,0.04686955090307631,18.875,0.407241127683361,-0.12445538485140728,0.003974613524518954,33.70264383544827,1.1230298268597885,1.0,0.0,-1.5472222222222223,0.017022941028565077,-25.98312416991351,0.1430314828544751,0.9856234203432732,8.601801115989189e-05,0.8800978930484682,0.0003587009802463658,0.3175925925925926,0.017022941028564997,2.126851851851852,0.01440402702417057,0.13568443574178357,0.014170651674705164,0.6824074074074074,0.01702294102856504,0.04694780000136234,0.004515018220727371,29.7595794086456,11.0,No
ICU_occupied,iterative,0.6304102512286456,0.00023640107620227622,0.8809353782028643,0.02816940707840112,0.7764438983169979,0.04963085455672359,0.9537619627497611,0.002122580961521206,12.094256125581456,0.4630290506724889,0.45895605679147855,0.032251144323621875,-0.046894116667809196,0.09930318525141527,-0.7829513741726422,1.6633591192430428,0.07835102689462174,0.007525248981021327,0.039978493605504366,0.003919312702176413,0.17037037037037037,0.01833239803076237,0.31734670768585843,0.0004962653083627043,0.9769717627213517,0.0007512498127993306,0.8296296296296296,0.01833239803076233,3.203595700004371,0.3227129283301827,76.84801182305519,1.0,Yes
ICU_occupied,knn,0.7472989016478985,0.0010047757505919504,1.058567382084738,0.05807616478938996,1.1222513228720583,0.12295506744525303,0.9331963041811087,0.006119882943082257,14.765753676672924,0.5056972103776957,0.5724064576598288,0.009026280341194133,-0.03510979728332499,0.10285214879457735,-0.5848827482513228,1.724048101685582,0.11047311980398411,0.015899552462685033,0.05687150659885323,0.008429154960383156,0.15462962962962962,0.017022941028565077,0.37087120078651337,0.01885049952590586,0.9665089301790113,0.0028110696541187156,0.8453703703703703,0.017022941028565077,2.6726559499984432,0.26622718804606754,75.09719534093792,2.0,No
ICU_occupied,linear_interpolation,1.3954629629629631,0.0538186827903097,2.043069318472916,0.022034514499500335,4.1743749999999995,0.09003608104275079,0.7512198323909991,0.009852373236046168,26.899979207976433,1.9370543024277824,1.0,0.0,-0.06805555555555555,0.018987126531861007,-1.1420423309776577,0.31258472579834723,0.13613380694066685,0.032149074637088895,0.07063644758743247,0.017296285451940074,0.09814814814814818,0.010475656017578458,0.3790432098765433,0.03539898762606737,0.869013452266102,0.00650383564375539,0.9018518518518518,0.010475656017578498,0.029059849999612197,9.970199214731374e-06,65.93451401709696,5.0,No
ICU_occupied,mean,2.8549679926840423,0.0011865943698922657,4.103321728056257,0.038922300029201544,16.838006676658367,0.31942143883149343,-0.0031275423883863063,0.0009316521547844278,52.975691499474486,0.2851502047712694,1.7266460905349792,0.003637380561659159,-0.22798353909465047,0.03637380561659162,-3.8270557870996393,0.5898093844876421,0.999999999404146,1.0750148298355877e-11,0.9999999975590375,2.2020232714548208e-11,0.6824074074074074,0.01702294102856504,2.854967992684042,0.0011865943698927367,3.7081545423736607e-17,1.010106529218035e-16,0.3175925925925926,0.017022941028564997,0.003991549998318078,7.827672505384005e-05,11.458704857865254,15.0,No
ICU_occupied,median,2.534259259259259,0.030117511050537765,4.539312235369465,0.04745337304251915,20.60648148148148,0.43081135372291623,-0.22761371908123262,0.0035176768858113452,32.18788654204031,0.6892215482138287,1.0,0.0,-1.9546296296296297,0.032736425054932745,-32.82436191906519,0.36930764435983493,0.999999999404146,1.0750148298355877e-11,0.9999999975590377,2.202042897607056e-11,0.4722222222222222,0.0026189140043946634,2.5342592592592594,0.030117511050538236,0.0,0.0,0.5277777777777778,0.0026189140043946634,0.0060675000022456516,0.0002549827072406168,26.41159739457303,13.0,No
ICU_occupied,mode,2.534259259259259,0.030117511050537765,4.539312235369465,0.04745337304251915,20.60648148148148,0.43081135372291623,-0.22761371908123262,0.0035176768858113452,32.18788654204031,0.6892215482138287,1.0,0.0,-1.9546296296296297,0.032736425054932745,-32.82436191906519,0.36930764435983493,0.999999999404146,1.0750148298355877e-11,0.9999999975590377,2.202042897607056e-11,0.4722222222222222,0.0026189140043946634,2.5342592592592594,0.030117511050538236,0.0,0.0,0.5277777777777778,0.0026189140043946634,0.004945249998854706,0.000668710876287645,26.413701873660024,12.0,No
ICU_occupied,polynomial_interpolation,1.710283681845394,0.03865341900618774,2.4621199420153213,0.03826731330507897,6.062766802503322,0.18843743043156688,0.6386463741531718,0.017745715841559675,32.46284468646688,1.4870889906777371,1.2338397995361343,0.02981255522507635,-0.13014361962818394,0.076050861624467,-2.1821094021016734,1.2651755306587755,0.0937431955476968,0.003255438262696705,0.04802555556783629,0.0017098349000526447,0.1703703703703704,0.02357022603955158,0.34115325613806446,0.004887660249723097,0.8120441819337594,0.009677455512012661,0.8296296296296296,0.023570226039551657,0.03686075000587152,0.0007471997349911189,58.51364617587278,9.0,No
ICU_occupied,rolling_median,1.288888888888889,0.028808054048340827,1.8851246692469554,0.004167757253064127,3.553703703703704,0.015713484026367668,0.78824272426903,0.004756597864327919,24.55049556009738,1.148522338601862,1.0,0.0,-0.06944444444444445,0.006547285010986546,-1.166545961983441,0.11636610312560429,0.11711896336385426,0.02377069014474038,0.060425080511532066,0.012649704462266894,0.09166666666666669,0.017022941028565056,0.38981481481481495,0.03797425306372197,0.8894302545954604,0.0031747533253392566,0.9083333333333333,0.017022941028565077,0.042467800001759315,0.0008663472242252674,68.68849291227022,3.0,No
ICU_occupied,seasonal,2.534259259259259,0.030117511050537765,4.539312235369465,0.04745337304251915,20.60648148148148,0.43081135372291623,-0.22761371908123262,0.0035176768858113452,32.18788654204031,0.6892215482138287,1.0,0.0,-1.9546296296296297,0.032736425054932745,-32.82436191906519,0.36930764435983493,0.999999999404146,1.0750148298355877e-11,0.9999999975590377,2.202042897607056e-11,0.4722222222222222,0.0026189140043946634,2.5342592592592594,0.030117511050538236,0.0,0.0,0.5277777777777778,0.0026189140043946634,0.02297750000434462,0.0019240375495644738,26.379887221921706,14.0,No
ICU_occupied,time_interpolation,1.3954629629629631,0.0538186827903097,2.043069318472916,0.022034514499500335,4.1743749999999995,0.09003608104275079,0.7512198323909991,0.009852373236046168,26.899979207976433,1.9370543024277824,1.0,0.0,-0.06805555555555555,0.018987126531861007,-1.1420423309776577,0.31258472579834723,0.13613380694066685,0.032149074637088895,0.07063644758743247,0.017296285451940074,0.09814814814814818,0.010475656017578458,0.3790432098765433,0.03539898762606737,0.869013452266102,0.00650383564375539,0.9018518518518518,0.010475656017578498,0.06598930000109249,0.0021109965809770394,65.8652627317439,6.0,No
available_beds,backward_fill,3.547222222222222,0.07725796312964124,4.683200062307641,0.10583136930679415,21.937962962962963,0.9912589506633639,0.439306108504555,0.012891898989370421,56.23914199824339,1.2696803965108814,3.0,0.0,0.2212962962962963,0.17415778129224224,2.4508523655910426,1.968759002260594,0.07137100070399766,0.01344095523642842,0.03553935828529133,0.005815412395921451,0.03703703703703706,0.0026189140043946244,0.41018518518518543,0.08511470514282544,0.7220984734446685,0.006696861146749262,0.9629629629629629,0.0026189140043946634,0.028265000000828877,0.0005256631810770495,61.7573666396878,8.0,No
available_beds,department_mean,2.863379914860404,0.026007449414605723,3.774611659722109,0.007619895503558676,14.247722213113839,0.05752429282719239,0.6356880587044766,0.00661837918529549,42.11818058949741,0.44017241907847177,2.2850659927841797,0.014452367434745683,-0.05175707436529791,0.16918382680294922,-0.5457507966301415,1.8427516897344758,0.3954176015130457,0.015345178349200917,0.2224823412571384,0.009868057759951221,0.22870370370370371,0.022260769037354286,1.7381851232922045,0.004019815989382743,0.7978324974871602,0.004280043788094686,0.7712962962962963,0.022260769037354248,0.016198450000956655,0.00012395581594503154,61.78100658917798,7.0,No
